model_name,seed,fold_id,test_subject,feature_index,feature_name,channel_name,statistic,importance
feature_random_forest_v1,2025,2,2,70,s2_gy_max,s2_gy,max,0.016317858743555194
feature_random_forest_v1,2025,2,2,71,s2_gz_max,s2_gz,max,0.0005582021840292947
feature_random_forest_v1,2025,2,2,72,s0_ax_median,s0_ax,median,0.026005467009574467
feature_random_forest_v1,2025,2,2,73,s0_ay_median,s0_ay,median,0.0037662184278409623
feature_random_forest_v1,2025,2,2,74,s0_az_median,s0_az,median,0.00448594744110889
feature_random_forest_v1,2025,2,2,75,s0_gx_median,s0_gx,median,0.0010918311320032017
feature_random_forest_v1,2025,2,2,76,s0_gy_median,s0_gy,median,0.0012853288038651314
feature_random_forest_v1,2025,2,2,77,s0_gz_median,s0_gz,median,0.0010126997604386618
feature_random_forest_v1,2025,2,2,78,s1_ax_median,s1_ax,median,0.021284516284321247
feature_random_forest_v1,2025,2,2,79,s1_ay_median,s1_ay,median,0.007204920240616297
feature_random_forest_v1,2025,2,2,80,s1_az_median,s1_az,median,0.004892379057332973
feature_random_forest_v1,2025,2,2,81,s1_gx_median,s1_gx,median,0.015189001957384787
feature_random_forest_v1,2025,2,2,82,s1_gy_median,s1_gy,median,0.0012158532955494914
feature_random_forest_v1,2025,2,2,83,s1_gz_median,s1_gz,median,0.006701000910535572
feature_random_forest_v1,2025,2,2,84,s2_ax_median,s2_ax,median,0.0023953358760154483
feature_random_forest_v1,2025,2,2,85,s2_ay_median,s2_ay,median,0.001566435735959373
feature_random_forest_v1,2025,2,2,86,s2_az_median,s2_az,median,0.005558637059248311
feature_random_forest_v1,2025,2,2,87,s2_gx_median,s2_gx,median,0.001366156139380138
feature_random_forest_v1,2025,2,2,88,s2_gy_median,s2_gy,median,0.0008100823134072843
feature_random_forest_v1,2025,2,2,89,s2_gz_median,s2_gz,median,0.0034366422763749908
feature_random_forest_v1,2025,2,2,90,s0_ax_energy,s0_ax,energy,0.0031563344554626834
feature_random_forest_v1,2025,2,2,91,s0_ay_energy,s0_ay,energy,0.002371058302796697
feature_random_forest_v1,2025,2,2,92,s0_az_energy,s0_az,energy,0.017681600262038615
feature_random_forest_v1,2025,2,2,93,s0_gx_energy,s0_gx,energy,0.0014951198286305143
feature_random_forest_v1,2025,2,2,94,s0_gy_energy,s0_gy,energy,0.005230004986637362
feature_random_forest_v1,2025,2,2,95,s0_gz_energy,s0_gz,energy,0.0047601277272237355
feature_random_forest_v1,2025,2,2,96,s1_ax_energy,s1_ax,energy,0.04339823735732547
feature_random_forest_v1,2025,2,2,97,s1_ay_energy,s1_ay,energy,0.0022731003593372424
feature_random_forest_v1,2025,2,2,98,s1_az_energy,s1_az,energy,0.0060747634165221
feature_random_forest_v1,2025,2,2,99,s1_gx_energy,s1_gx,energy,0.0017478511686012709
feature_random_forest_v1,2025,2,2,100,s1_gy_energy,s1_gy,energy,0.003965180751957178
feature_random_forest_v1,2025,2,2,101,s1_gz_energy,s1_gz,energy,0.0022906181939116406
feature_random_forest_v1,2025,2,2,102,s2_ax_energy,s2_ax,energy,0.0015633462508880072
feature_random_forest_v1,2025,2,2,103,s2_ay_energy,s2_ay,energy,0.0007145703068177503
feature_random_forest_v1,2025,2,2,104,s2_az_energy,s2_az,energy,0.011395294874541786
feature_random_forest_v1,2025,2,2,105,s2_gx_energy,s2_gx,energy,0.0012803781352098132
feature_random_forest_v1,2025,2,2,106,s2_gy_energy,s2_gy,energy,0.009866858457138809
feature_random_forest_v1,2025,2,2,107,s2_gz_energy,s2_gz,energy,0.0028701910130575726
feature_random_forest_v1,2025,2,2,108,s0_ax_rms,s0_ax,rms,0.0046391574956659715
feature_random_forest_v1,2025,2,2,109,s0_ay_rms,s0_ay,rms,0.001628114383550499
feature_random_forest_v1,2025,2,2,110,s0_az_rms,s0_az,rms,0.017157977013535695
feature_random_forest_v1,2025,2,2,111,s0_gx_rms,s0_gx,rms,0.0013947164668590723
feature_random_forest_v1,2025,2,2,112,s0_gy_rms,s0_gy,rms,0.006277156346898429
feature_random_forest_v1,2025,2,2,113,s0_gz_rms,s0_gz,rms,0.002616413582403968
feature_random_forest_v1,2025,2,2,114,s1_ax_rms,s1_ax,rms,0.04308162787265794
feature_random_forest_v1,2025,2,2,115,s1_ay_rms,s1_ay,rms,0.002379162822839846
feature_random_forest_v1,2025,2,2,116,s1_az_rms,s1_az,rms,0.00600545036482337
feature_random_forest_v1,2025,2,2,117,s1_gx_rms,s1_gx,rms,0.0010937140070336317
feature_random_forest_v1,2025,2,2,118,s1_gy_rms,s1_gy,rms,0.004077820688072475
feature_random_forest_v1,2025,2,2,119,s1_gz_rms,s1_gz,rms,0.0031204810955557656
feature_random_forest_v1,2025,2,2,120,s2_ax_rms,s2_ax,rms,0.00247627781306851
feature_random_forest_v1,2025,2,2,121,s2_ay_rms,s2_ay,rms,0.0014778757858238513
feature_random_forest_v1,2025,2,2,122,s2_az_rms,s2_az,rms,0.008621041716097516
feature_random_forest_v1,2025,2,2,123,s2_gx_rms,s2_gx,rms,0.002433182884366558
feature_random_forest_v1,2025,2,2,124,s2_gy_rms,s2_gy,rms,0.011556445201621563
feature_random_forest_v1,2025,2,2,125,s2_gz_rms,s2_gz,rms,0.0036264342853140753
feature_random_forest_v1,2025,2,2,126,s0_ax_ptp,s0_ax,ptp,0.002539277986251076
feature_random_forest_v1,2025,2,2,127,s0_ay_ptp,s0_ay,ptp,0.0010045790156014479
feature_random_forest_v1,2025,2,2,128,s0_az_ptp,s0_az,ptp,0.008988746929863393
feature_random_forest_v1,2025,2,2,129,s0_gx_ptp,s0_gx,ptp,0.002747185151206555
feature_random_forest_v1,2025,2,2,130,s0_gy_ptp,s0_gy,ptp,0.003179342288182927
feature_random_forest_v1,2025,2,2,131,s0_gz_ptp,s0_gz,ptp,0.0029725502165353756
feature_random_forest_v1,2025,2,2,132,s1_ax_ptp,s1_ax,ptp,0.046889139701529435
feature_random_forest_v1,2025,2,2,133,s1_ay_ptp,s1_ay,ptp,0.0019626349567092275
feature_random_forest_v1,2025,2,2,134,s1_az_ptp,s1_az,ptp,0.0032353339528839644
feature_random_forest_v1,2025,2,2,135,s1_gx_ptp,s1_gx,ptp,0.0011789556903179068
feature_random_forest_v1,2025,2,2,136,s1_gy_ptp,s1_gy,ptp,0.001855137033589412
feature_random_forest_v1,2025,2,2,137,s1_gz_ptp,s1_gz,ptp,0.0036384959130539886
feature_random_forest_v1,2025,2,2,138,s2_ax_ptp,s2_ax,ptp,0.001141788444654817
feature_random_forest_v1,2025,2,2,139,s2_ay_ptp,s2_ay,ptp,0.002389774366204338
feature_random_forest_v1,2025,2,2,140,s2_az_ptp,s2_az,ptp,0.0033719529902105187
feature_random_forest_v1,2025,2,2,141,s2_gx_ptp,s2_gx,ptp,0.001390073956553362
feature_random_forest_v1,2025,2,2,142,s2_gy_ptp,s2_gy,ptp,0.007917091080257089
feature_random_forest_v1,2025,2,2,143,s2_gz_ptp,s2_gz,ptp,0.002124056223325424
feature_random_forest_v1,2025,2,2,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.0007390319185114822
feature_random_forest_v1,2025,2,2,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0009122744983300156
feature_random_forest_v1,2025,2,2,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,6.604985212992819e-05
feature_random_forest_v1,2025,2,2,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.0007053931683266355
feature_random_forest_v1,2025,2,2,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.0032734372494387515
feature_random_forest_v1,2025,2,2,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0002881954105610626
feature_random_forest_v1,2025,2,2,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,2025,2,2,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.0005032373799061503
feature_random_forest_v1,2025,2,2,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.0026750060026295565
feature_random_forest_v1,2025,2,2,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0013403795258691228
feature_random_forest_v1,2025,2,2,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.004133793977009424
feature_random_forest_v1,2025,2,2,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,2025,2,2,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.0022073182668145273
feature_random_forest_v1,2025,2,2,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,0.0
feature_random_forest_v1,2025,2,2,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.000523097641620931
feature_random_forest_v1,2025,2,2,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.000878744226599976
feature_random_forest_v1,2025,2,2,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.002381662970116555
feature_random_forest_v1,2025,2,2,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,0.0004983205477347733
feature_random_forest_v1,2025,3,3,0,s0_ax_mean,s0_ax,mean,0.016906372388966334
feature_random_forest_v1,2025,3,3,1,s0_ay_mean,s0_ay,mean,0.008026695467422027
feature_random_forest_v1,2025,3,3,2,s0_az_mean,s0_az,mean,0.00591198181359657
feature_random_forest_v1,2025,3,3,3,s0_gx_mean,s0_gx,mean,0.001065300094281011
feature_random_forest_v1,2025,3,3,4,s0_gy_mean,s0_gy,mean,0.0012526480829768193
feature_random_forest_v1,2025,3,3,5,s0_gz_mean,s0_gz,mean,0.0012481575872386613
feature_random_forest_v1,2025,3,3,6,s1_ax_mean,s1_ax,mean,0.024077584615575468
feature_random_forest_v1,2025,3,3,7,s1_ay_mean,s1_ay,mean,0.003711226582129947
feature_random_forest_v1,2025,3,3,8,s1_az_mean,s1_az,mean,0.01218845843026342
feature_random_forest_v1,2025,3,3,9,s1_gx_mean,s1_gx,mean,0.03961383548822256
feature_random_forest_v1,2025,3,3,10,s1_gy_mean,s1_gy,mean,0.025748506523232493
feature_random_forest_v1,2025,3,3,11,s1_gz_mean,s1_gz,mean,0.004107024498745851
feature_random_forest_v1,2025,3,3,12,s2_ax_mean,s2_ax,mean,0.002365940440700194
feature_random_forest_v1,2025,3,3,13,s2_ay_mean,s2_ay,mean,0.00808347749392081
feature_random_forest_v1,2025,3,3,14,s2_az_mean,s2_az,mean,0.003944253737061156
feature_random_forest_v1,2025,3,3,15,s2_gx_mean,s2_gx,mean,0.0031359281284356827
feature_random_forest_v1,2025,3,3,16,s2_gy_mean,s2_gy,mean,0.021494663752532384
feature_random_forest_v1,2025,3,3,17,s2_gz_mean,s2_gz,mean,0.0009752703582875184
feature_random_forest_v1,2025,3,3,18,s0_ax_std,s0_ax,std,0.005039061400754797
feature_random_forest_v1,2025,3,3,19,s0_ay_std,s0_ay,std,0.001971375780156311
feature_random_forest_v1,2025,3,3,20,s0_az_std,s0_az,std,0.021315565082427948
feature_random_forest_v1,2025,3,3,21,s0_gx_std,s0_gx,std,0.0009823194907779213
feature_random_forest_v1,2025,3,3,22,s0_gy_std,s0_gy,std,0.013076673155438236
feature_random_forest_v1,2025,3,3,23,s0_gz_std,s0_gz,std,0.002500175891288273
feature_random_forest_v1,2025,3,3,24,s1_ax_std,s1_ax,std,0.07292477830488958
feature_random_forest_v1,2025,3,3,25,s1_ay_std,s1_ay,std,0.0025028393359485712
feature_random_forest_v1,2025,3,3,26,s1_az_std,s1_az,std,0.01855429720469766
feature_random_forest_v1,2025,3,3,27,s1_gx_std,s1_gx,std,0.0010786526009896958
feature_random_forest_v1,2025,3,3,28,s1_gy_std,s1_gy,std,0.003649537233561365
feature_random_forest_v1,2025,3,3,29,s1_gz_std,s1_gz,std,0.002649525906280691
feature_random_forest_v1,2025,3,3,30,s2_ax_std,s2_ax,std,0.0019174218416741773
feature_random_forest_v1,2025,3,3,31,s2_ay_std,s2_ay,std,0.001986840685772501
feature_random_forest_v1,2025,3,3,32,s2_az_std,s2_az,std,0.007228854255746108
feature_random_forest_v1,2025,3,3,33,s2_gx_std,s2_gx,std,0.003781783554546749
feature_random_forest_v1,2025,3,3,34,s2_gy_std,s2_gy,std,0.017676510600358474
feature_random_forest_v1,2025,3,3,35,s2_gz_std,s2_gz,std,0.004654765065954048
feature_random_forest_v1,2025,3,3,36,s0_ax_min,s0_ax,min,0.003325684131144752
feature_random_forest_v1,2025,3,3,37,s0_ay_min,s0_ay,min,0.0013592886988119995
feature_random_forest_v1,2025,3,3,38,s0_az_min,s0_az,min,0.011211014567865047
feature_random_forest_v1,2025,3,3,39,s0_gx_min,s0_gx,min,0.0008265499331846491
feature_random_forest_v1,2025,3,3,40,s0_gy_min,s0_gy,min,0.0066670636692428295
feature_random_forest_v1,2025,3,3,41,s0_gz_min,s0_gz,min,0.0021614677185552056
feature_random_forest_v1,2025,3,3,42,s1_ax_min,s1_ax,min,0.0048376406568524264
feature_random_forest_v1,2025,3,3,43,s1_ay_min,s1_ay,min,0.0021647343528315467
feature_random_forest_v1,2025,3,3,44,s1_az_min,s1_az,min,0.0012513559690754072
feature_random_forest_v1,2025,3,3,45,s1_gx_min,s1_gx,min,0.002149523553682432
feature_random_forest_v1,2025,3,3,46,s1_gy_min,s1_gy,min,0.0016684613328850717
feature_random_forest_v1,2025,3,3,47,s1_gz_min,s1_gz,min,0.004777082714418063
feature_random_forest_v1,2025,3,3,48,s2_ax_min,s2_ax,min,0.002086712550380317
feature_random_forest_v1,2025,3,3,49,s2_ay_min,s2_ay,min,0.002894596644158727
feature_random_forest_v1,2025,3,3,50,s2_az_min,s2_az,min,0.0017403604503095959
feature_random_forest_v1,2025,3,3,51,s2_gx_min,s2_gx,min,0.0014199870700088734
feature_random_forest_v1,2025,3,3,52,s2_gy_min,s2_gy,min,0.002796934925869691
feature_random_forest_v1,2025,3,3,53,s2_gz_min,s2_gz,min,0.0014881313427903423
feature_random_forest_v1,2025,3,3,54,s0_ax_max,s0_ax,max,0.0031688974527772228
feature_random_forest_v1,2025,3,3,55,s0_ay_max,s0_ay,max,0.003771998904705834
feature_random_forest_v1,2025,3,3,56,s0_az_max,s0_az,max,0.005203474194872183
feature_random_forest_v1,2025,3,3,57,s0_gx_max,s0_gx,max,0.0020528935460215796
feature_random_forest_v1,2025,3,3,58,s0_gy_max,s0_gy,max,0.00405457762361874
feature_random_forest_v1,2025,3,3,59,s0_gz_max,s0_gz,max,0.0019546284770066164
feature_random_forest_v1,2025,3,3,60,s1_ax_max,s1_ax,max,0.03912659380338243
feature_random_forest_v1,2025,3,3,61,s1_ay_max,s1_ay,max,0.001474159146295363
feature_random_forest_v1,2025,3,3,62,s1_az_max,s1_az,max,0.004558983602094878
feature_random_forest_v1,2025,3,3,63,s1_gx_max,s1_gx,max,0.0022279645460015667
feature_random_forest_v1,2025,3,3,64,s1_gy_max,s1_gy,max,0.003119528653022881
feature_random_forest_v1,2025,3,3,65,s1_gz_max,s1_gz,max,0.002147994923515595
feature_random_forest_v1,2025,3,3,66,s2_ax_max,s2_ax,max,0.0014325271010650028
feature_random_forest_v1,2025,3,3,67,s2_ay_max,s2_ay,max,0.0008364555575051514
feature_random_forest_v1,2025,3,3,68,s2_az_max,s2_az,max,0.0035980050799567804
feature_random_forest_v1,2025,3,3,69,s2_gx_max,s2_gx,max,0.0010851588003064436
feature_random_forest_v1,2025,3,3,70,s2_gy_max,s2_gy,max,0.01803709810992388
feature_random_forest_v1,2025,3,3,71,s2_gz_max,s2_gz,max,0.002726662899832634
feature_random_forest_v1,2025,3,3,72,s0_ax_median,s0_ax,median,0.014761854488301123
feature_random_forest_v1,2025,3,3,73,s0_ay_median,s0_ay,median,0.005594175312948952
feature_random_forest_v1,2025,3,3,74,s0_az_median,s0_az,median,0.005959470753445856
feature_random_forest_v1,2025,3,3,75,s0_gx_median,s0_gx,median,0.0011023799122285142
feature_random_forest_v1,2025,3,3,76,s0_gy_median,s0_gy,median,0.0012085381375019312
feature_random_forest_v1,2025,3,3,77,s0_gz_median,s0_gz,median,0.0008247012469170682
feature_random_forest_v1,2025,3,3,78,s1_ax_median,s1_ax,median,0.016511295712580986
feature_random_forest_v1,2025,3,3,79,s1_ay_median,s1_ay,median,0.0054805255982091515
feature_random_forest_v1,2025,3,3,80,s1_az_median,s1_az,median,0.004626432389959604
feature_random_forest_v1,2025,3,3,81,s1_gx_median,s1_gx,median,0.015848536695187078
feature_random_forest_v1,2025,3,3,82,s1_gy_median,s1_gy,median,0.001089303678894825
feature_random_forest_v1,2025,3,3,83,s1_gz_median,s1_gz,median,0.0030996004479600502
feature_random_forest_v1,2025,3,3,84,s2_ax_median,s2_ax,median,0.003041667840662401
feature_random_forest_v1,2025,3,3,85,s2_ay_median,s2_ay,median,0.004045112616893758
feature_random_forest_v1,2025,3,3,86,s2_az_median,s2_az,median,0.0031069220894926757
feature_random_forest_v1,2025,3,3,87,s2_gx_median,s2_gx,median,0.0022606624297408454
feature_random_forest_v1,2025,3,3,88,s2_gy_median,s2_gy,median,0.0013710634319734046
feature_random_forest_v1,2025,3,3,89,s2_gz_median,s2_gz,median,0.0025140049430902893
feature_random_forest_v1,2025,3,3,90,s0_ax_energy,s0_ax,energy,0.002823597563270933
feature_random_forest_v1,2025,3,3,91,s0_ay_energy,s0_ay,energy,0.0012963748169858291
feature_random_forest_v1,2025,3,3,92,s0_az_energy,s0_az,energy,0.009430297446370384
feature_random_forest_v1,2025,3,3,93,s0_gx_energy,s0_gx,energy,0.00130841421470632
feature_random_forest_v1,2025,3,3,94,s0_gy_energy,s0_gy,energy,0.007142743837442757
feature_random_forest_v1,2025,3,3,95,s0_gz_energy,s0_gz,energy,0.002300053982786504
feature_random_forest_v1,2025,3,3,96,s1_ax_energy,s1_ax,energy,0.04752956184524293
feature_random_forest_v1,2025,3,3,97,s1_ay_energy,s1_ay,energy,0.0035139335892138295
feature_random_forest_v1,2025,3,3,98,s1_az_energy,s1_az,energy,0.011899333955008617
feature_random_forest_v1,2025,3,3,99,s1_gx_energy,s1_gx,energy,0.0010574158189860642
feature_random_forest_v1,2025,3,3,100,s1_gy_energy,s1_gy,energy,0.004083729394268524
feature_random_forest_v1,2025,3,3,101,s1_gz_energy,s1_gz,energy,0.00522481813358253
feature_random_forest_v1,2025,3,3,102,s2_ax_energy,s2_ax,energy,0.0012017180797195541
feature_random_forest_v1,2025,3,3,103,s2_ay_energy,s2_ay,energy,0.0010295424794756851
feature_random_forest_v1,2025,3,3,104,s2_az_energy,s2_az,energy,0.010857322648651418
feature_random_forest_v1,2025,3,3,105,s2_gx_energy,s2_gx,energy,0.0027075686592149283
feature_random_forest_v1,2025,3,3,106,s2_gy_energy,s2_gy,energy,0.014780467093602319
feature_random_forest_v1,2025,3,3,107,s2_gz_energy,s2_gz,energy,0.004269162208262236
feature_random_forest_v1,2025,3,3,108,s0_ax_rms,s0_ax,rms,0.002827532314275914
feature_random_forest_v1,2025,3,3,109,s0_ay_rms,s0_ay,rms,0.001559315843101058
feature_random_forest_v1,2025,3,3,110,s0_az_rms,s0_az,rms,0.010333006169938761
feature_random_forest_v1,2025,3,3,111,s0_gx_rms,s0_gx,rms,0.0008499525616340138
feature_random_forest_v1,2025,3,3,112,s0_gy_rms,s0_gy,rms,0.006574346249564197
feature_random_forest_v1,2025,3,3,113,s0_gz_rms,s0_gz,rms,0.001861974218545443
feature_random_forest_v1,2025,3,3,114,s1_ax_rms,s1_ax,rms,0.04563101315504929
feature_random_forest_v1,2025,3,3,115,s1_ay_rms,s1_ay,rms,0.0033494665289468145
feature_random_forest_v1,2025,3,3,116,s1_az_rms,s1_az,rms,0.014642699416535208
feature_random_forest_v1,2025,3,3,117,s1_gx_rms,s1_gx,rms,0.001345559604533561
feature_random_forest_v1,2025,3,3,118,s1_gy_rms,s1_gy,rms,0.003978523510762787
feature_random_forest_v1,2025,3,3,119,s1_gz_rms,s1_gz,rms,0.003417904497595439
feature_random_forest_v1,2025,3,3,120,s2_ax_rms,s2_ax,rms,0.0013334924231085282
feature_random_forest_v1,2025,3,3,121,s2_ay_rms,s2_ay,rms,0.0013627256822754043
feature_random_forest_v1,2025,3,3,122,s2_az_rms,s2_az,rms,0.009001331491685836
feature_random_forest_v1,2025,3,3,123,s2_gx_rms,s2_gx,rms,0.004323750497263912
feature_random_forest_v1,2025,3,3,124,s2_gy_rms,s2_gy,rms,0.009943150944539007
feature_random_forest_v1,2025,3,3,125,s2_gz_rms,s2_gz,rms,0.0038298922749521397
feature_random_forest_v1,2025,3,3,126,s0_ax_ptp,s0_ax,ptp,0.004924107477338765
feature_random_forest_v1,2025,3,3,127,s0_ay_ptp,s0_ay,ptp,0.0018032346502826655
feature_random_forest_v1,2025,3,3,128,s0_az_ptp,s0_az,ptp,0.012281462981352837
feature_random_forest_v1,2025,3,3,129,s0_gx_ptp,s0_gx,ptp,0.001704054386928457
feature_random_forest_v1,2025,3,3,130,s0_gy_ptp,s0_gy,ptp,0.0057320574487804985
feature_random_forest_v1,2025,3,3,131,s0_gz_ptp,s0_gz,ptp,0.0023550687918868444
feature_random_forest_v1,2025,3,3,132,s1_ax_ptp,s1_ax,ptp,0.041766262539988726
feature_random_forest_v1,2025,3,3,133,s1_ay_ptp,s1_ay,ptp,0.001639154351269981
feature_random_forest_v1,2025,3,3,134,s1_az_ptp,s1_az,ptp,0.004405650550061323
feature_random_forest_v1,2025,3,3,135,s1_gx_ptp,s1_gx,ptp,0.001939986460936605
feature_random_forest_v1,2025,3,3,136,s1_gy_ptp,s1_gy,ptp,0.002116345249183114
feature_random_forest_v1,2025,3,3,137,s1_gz_ptp,s1_gz,ptp,0.0037697365649961385
feature_random_forest_v1,2025,3,3,138,s2_ax_ptp,s2_ax,ptp,0.0017032178408414875
feature_random_forest_v1,2025,3,3,139,s2_ay_ptp,s2_ay,ptp,0.003778187030580606
feature_random_forest_v1,2025,3,3,140,s2_az_ptp,s2_az,ptp,0.003611088389616351
feature_random_forest_v1,2025,3,3,141,s2_gx_ptp,s2_gx,ptp,0.002542195063236189
feature_random_forest_v1,2025,3,3,142,s2_gy_ptp,s2_gy,ptp,0.008276843950222438
feature_random_forest_v1,2025,3,3,143,s2_gz_ptp,s2_gz,ptp,0.0021780604683827973
feature_random_forest_v1,2025,3,3,144,s0_ax_dominant_freq_bin,s0_ax,dominant_freq_bin,0.0004268627530780475
feature_random_forest_v1,2025,3,3,145,s0_ay_dominant_freq_bin,s0_ay,dominant_freq_bin,0.0006428726923006961
feature_random_forest_v1,2025,3,3,146,s0_az_dominant_freq_bin,s0_az,dominant_freq_bin,0.0
feature_random_forest_v1,2025,3,3,147,s0_gx_dominant_freq_bin,s0_gx,dominant_freq_bin,0.00047412138539747986
feature_random_forest_v1,2025,3,3,148,s0_gy_dominant_freq_bin,s0_gy,dominant_freq_bin,0.007695121669256294
feature_random_forest_v1,2025,3,3,149,s0_gz_dominant_freq_bin,s0_gz,dominant_freq_bin,0.0003665659579206179
feature_random_forest_v1,2025,3,3,150,s1_ax_dominant_freq_bin,s1_ax,dominant_freq_bin,0.0
feature_random_forest_v1,2025,3,3,151,s1_ay_dominant_freq_bin,s1_ay,dominant_freq_bin,0.00031788648995457916
feature_random_forest_v1,2025,3,3,152,s1_az_dominant_freq_bin,s1_az,dominant_freq_bin,0.0031975976745643154
feature_random_forest_v1,2025,3,3,153,s1_gx_dominant_freq_bin,s1_gx,dominant_freq_bin,0.0004511190040502183
feature_random_forest_v1,2025,3,3,154,s1_gy_dominant_freq_bin,s1_gy,dominant_freq_bin,0.0016038970061791624
feature_random_forest_v1,2025,3,3,155,s1_gz_dominant_freq_bin,s1_gz,dominant_freq_bin,0.0
feature_random_forest_v1,2025,3,3,156,s2_ax_dominant_freq_bin,s2_ax,dominant_freq_bin,0.0006069627886958501
feature_random_forest_v1,2025,3,3,157,s2_ay_dominant_freq_bin,s2_ay,dominant_freq_bin,5.7512700310681205e-05
feature_random_forest_v1,2025,3,3,158,s2_az_dominant_freq_bin,s2_az,dominant_freq_bin,0.0004953150316913812
feature_random_forest_v1,2025,3,3,159,s2_gx_dominant_freq_bin,s2_gx,dominant_freq_bin,0.0007570054744433115
feature_random_forest_v1,2025,3,3,160,s2_gy_dominant_freq_bin,s2_gy,dominant_freq_bin,0.002475440487832855
feature_random_forest_v1,2025,3,3,161,s2_gz_dominant_freq_bin,s2_gz,dominant_freq_bin,8.456823252770185e-05
feature_random_forest_v1,2025,4,4,0,s0_ax_mean,s0_ax,mean,0.01764111361247707
feature_random_forest_v1,2025,4,4,1,s0_ay_mean,s0_ay,mean,0.006897804577508541
feature_random_forest_v1,2025,4,4,2,s0_az_mean,s0_az,mean,0.005148424264142136
feature_random_forest_v1,2025,4,4,3,s0_gx_mean,s0_gx,mean,0.001160735585217048
feature_random_forest_v1,2025,4,4,4,s0_gy_mean,s0_gy,mean,0.0008131851236836462
feature_random_forest_v1,2025,4,4,5,s0_gz_mean,s0_gz,mean,0.0012566685988634513
feature_random_forest_v1,2025,4,4,6,s1_ax_mean,s1_ax,mean,0.03380663642394938
feature_random_forest_v1,2025,4,4,7,s1_ay_mean,s1_ay,mean,0.0027927854655720114
feature_random_forest_v1,2025,4,4,8,s1_az_mean,s1_az,mean,0.014308563663657231
feature_random_forest_v1,2025,4,4,9,s1_gx_mean,s1_gx,mean,0.04112183043170386
feature_random_forest_v1,2025,4,4,10,s1_gy_mean,s1_gy,mean,0.026054117778304138
feature_random_forest_v1,2025,4,4,11,s1_gz_mean,s1_gz,mean,0.0013772963945652627
feature_random_forest_v1,2025,4,4,12,s2_ax_mean,s2_ax,mean,0.0018161645427173894
feature_random_forest_v1,2025,4,4,13,s2_ay_mean,s2_ay,mean,0.005490512143634474
feature_random_forest_v1,2025,4,4,14,s2_az_mean,s2_az,mean,0.005168332707369535
feature_random_forest_v1,2025,4,4,15,s2_gx_mean,s2_gx,mean,0.003967645252145659
feature_random_forest_v1,2025,4,4,16,s2_gy_mean,s2_gy,mean,0.02683357463487985
feature_random_forest_v1,2025,4,4,17,s2_gz_mean,s2_gz,mean,0.0012938002391547532
feature_random_forest_v1,2025,4,4,18,s0_ax_std,s0_ax,std,0.004405394172268335
feature_random_forest_v1,2025,4,4,19,s0_ay_std,s0_ay,std,0.0010077841045631295
feature_random_forest_v1,2025,4,4,20,s0_az_std,s0_az,std,0.022612645670391677
feature_random_forest_v1,2025,4,4,21,s0_gx_std,s0_gx,std,0.0011059470464416376
feature_random_forest_v1,2025,4,4,22,s0_gy_std,s0_gy,std,0.0067680570795303225
feature_random_forest_v1,2025,4,4,23,s0_gz_std,s0_gz,std,0.0015271545088274324
feature_random_forest_v1,2025,4,4,24,s1_ax_std,s1_ax,std,0.07056594819729275
feature_random_forest_v1,2025,4,4,25,s1_ay_std,s1_ay,std,0.0016407796590738202
feature_random_forest_v1,2025,4,4,26,s1_az_std,s1_az,std,0.006168986801609302
feature_random_forest_v1,2025,4,4,27,s1_gx_std,s1_gx,std,0.0022626965283471493
feature_random_forest_v1,2025,4,4,28,s1_gy_std,s1_gy,std,0.001861706158971626
feature_random_forest_v1,2025,4,4,29,s1_gz_std,s1_gz,std,0.0049698292195700594
feature_random_forest_v1,2025,4,4,30,s2_ax_std,s2_ax,std,0.0035104955825647024
feature_random_forest_v1,2025,4,4,31,s2_ay_std,s2_ay,std,0.0017709837501729605
feature_random_forest_v1,2025,4,4,32,s2_az_std,s2_az,std,0.008353202749678533
feature_random_forest_v1,2025,4,4,33,s2_gx_std,s2_gx,std,0.003449887159845684
feature_random_forest_v1,2025,4,4,34,s2_gy_std,s2_gy,std,0.011184020596988522
