scope,model_name,seed,fold_id,test_subject,true_class,pred_class,count
fold,feature_xgboost_v1,123,6,6,4,3,0
fold,feature_xgboost_v1,123,6,6,4,4,20
fold,feature_xgboost_v1,2025,1,1,0,0,17
fold,feature_xgboost_v1,2025,1,1,0,1,3
fold,feature_xgboost_v1,2025,1,1,0,2,0
fold,feature_xgboost_v1,2025,1,1,0,3,0
fold,feature_xgboost_v1,2025,1,1,0,4,0
fold,feature_xgboost_v1,2025,1,1,1,0,0
fold,feature_xgboost_v1,2025,1,1,1,1,19
fold,feature_xgboost_v1,2025,1,1,1,2,1
fold,feature_xgboost_v1,2025,1,1,1,3,0
fold,feature_xgboost_v1,2025,1,1,1,4,0
fold,feature_xgboost_v1,2025,1,1,2,0,0
fold,feature_xgboost_v1,2025,1,1,2,1,3
fold,feature_xgboost_v1,2025,1,1,2,2,17
fold,feature_xgboost_v1,2025,1,1,2,3,0
fold,feature_xgboost_v1,2025,1,1,2,4,0
fold,feature_xgboost_v1,2025,1,1,3,0,1
fold,feature_xgboost_v1,2025,1,1,3,1,5
fold,feature_xgboost_v1,2025,1,1,3,2,0
fold,feature_xgboost_v1,2025,1,1,3,3,11
fold,feature_xgboost_v1,2025,1,1,3,4,3
fold,feature_xgboost_v1,2025,1,1,4,0,0
fold,feature_xgboost_v1,2025,1,1,4,1,0
fold,feature_xgboost_v1,2025,1,1,4,2,0
fold,feature_xgboost_v1,2025,1,1,4,3,0
fold,feature_xgboost_v1,2025,1,1,4,4,20
fold,feature_xgboost_v1,2025,2,2,0,0,19
fold,feature_xgboost_v1,2025,2,2,0,1,0
fold,feature_xgboost_v1,2025,2,2,0,2,1
fold,feature_xgboost_v1,2025,2,2,0,3,0
fold,feature_xgboost_v1,2025,2,2,0,4,0
fold,feature_xgboost_v1,2025,2,2,1,0,0
fold,feature_xgboost_v1,2025,2,2,1,1,20
fold,feature_xgboost_v1,2025,2,2,1,2,0
fold,feature_xgboost_v1,2025,2,2,1,3,0
fold,feature_xgboost_v1,2025,2,2,1,4,0
fold,feature_xgboost_v1,2025,2,2,2,0,1
fold,feature_xgboost_v1,2025,2,2,2,1,0
fold,feature_xgboost_v1,2025,2,2,2,2,19
fold,feature_xgboost_v1,2025,2,2,2,3,0
fold,feature_xgboost_v1,2025,2,2,2,4,0
fold,feature_xgboost_v1,2025,2,2,3,0,9
fold,feature_xgboost_v1,2025,2,2,3,1,1
fold,feature_xgboost_v1,2025,2,2,3,2,7
fold,feature_xgboost_v1,2025,2,2,3,3,3
fold,feature_xgboost_v1,2025,2,2,3,4,0
fold,feature_xgboost_v1,2025,2,2,4,0,1
fold,feature_xgboost_v1,2025,2,2,4,1,0
